"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.266995033E0,-2.788931131E-2,2.600169182E-2,8.001327515E-3
7.287063341E0,-1.413476467E-2,1.222014427E-3,9.276962280E-2
7.307148303E0,1.404082775E-2,4.613518715E-3,-1.707363129E-2
7.327244533E0,1.829320192E-2,4.369556904E-2,4.961872101E-2
7.347421418E0,-2.291810513E-2,1.890468597E-2,-1.031789780E-1
7.367432687E0,3.126531839E-2,-1.002717018E-2,1.130218506E-1
7.387555149E0,3.732877970E-2,-8.196270466E-2,-6.961822510E-4
7.407614687E0,7.569849491E-3,-1.880431175E-2,-3.165435791E-2
7.427754726E0,-7.514655590E-3,-1.995408535E-2,-4.989433289E-2
7.447797880E0,-1.839876175E-2,1.219213009E-2,1.809797287E-1
7.467886610E0,2.971172333E-3,8.331537247E-3,1.185588837E-1
7.487958187E0,3.568649292E-3,2.757632732E-2,-1.451301575E-2
7.508045533E0,-4.073381424E-3,6.350183487E-2,4.930019379E-2
7.528137379E0,-1.827543974E-2,2.649307251E-3,1.397771835E-1
7.548230456E0,-2.029651403E-2,-4.673242569E-2,6.402587891E-2
